Word,Count,Salience,Group,Word on Sentiment List #1: List1,Word on Sentiment List #2: List2,Word on Sentiment List #3: List3
construct,1,0.000,,FALSE,FALSE,FALSE
burrows,1,0.000,,FALSE,FALSE,FALSE
shelter,1,0.000,,FALSE,FALSE,FALSE
sending,1,0.000,,FALSE,FALSE,FALSE
invoices,1,0.000,,FALSE,FALSE,FALSE
choosing,1,0.000,,FALSE,FALSE,FALSE
asking,1,0.000,,FALSE,FALSE,FALSE
importantly,1,0.000,,FALSE,FALSE,FALSE
trying,1,0.000,,FALSE,FALSE,FALSE
super,1,0.000,,TRUE,FALSE,FALSE
flexible,1,0.000,,TRUE,FALSE,FALSE
nodes,1,0.000,,FALSE,FALSE,FALSE
attributes,1,0.000,,FALSE,FALSE,FALSE
tastiness,1,0.000,,FALSE,FALSE,FALSE
emergent,1,0.000,,FALSE,FALSE,FALSE
snorkelling,1,0.000,,FALSE,FALSE,FALSE
coreygbassett,1,0.000,,FALSE,FALSE,FALSE
#newpi,1,0.000,,FALSE,FALSE,FALSE
mandate,1,0.000,,FALSE,FALSE,FALSE
#urbanforests,1,0.000,,FALSE,FALSE,FALSE
#greenequity,1,0.000,,FALSE,FALSE,FALSE
superstar,1,0.000,,FALSE,FALSE,FALSE
collaborator,1,0.000,,FALSE,FALSE,FALSE
follow,1,0.000,,FALSE,FALSE,FALSE
centred,1,0.000,,FALSE,FALSE,FALSE
instrumental,1,0.000,,TRUE,FALSE,FALSE
rationale,1,0.000,,FALSE,FALSE,FALSE
ethos,1,0.000,,FALSE,FALSE,FALSE
served,1,0.000,,FALSE,FALSE,FALSE
cultivating,1,0.000,,FALSE,FALSE,FALSE
biomes,1,0.000,,FALSE,FALSE,FALSE
valentinecology,1,0.000,,FALSE,FALSE,FALSE
h2020superg,1,0.000,,FALSE,FALSE,FALSE
agree,1,0.000,,FALSE,FALSE,FALSE
anything,1,0.000,,FALSE,FALSE,FALSE
biome,1,0.000,,FALSE,FALSE,FALSE
nationalmining,1,0.000,,FALSE,FALSE,FALSE
dollars,1,0.000,,FALSE,FALSE,FALSE
aquatic,1,0.000,,FALSE,FALSE,FALSE
broke,1,0.000,,FALSE,TRUE,FALSE
woke,1,0.000,,FALSE,FALSE,FALSE
bespoke,1,0.000,,FALSE,FALSE,FALSE
googlenews,1,0.000,,FALSE,FALSE,FALSE
maxrlambert,1,0.000,,FALSE,FALSE,FALSE
practitioner's,1,0.000,,FALSE,FALSE,FALSE
standpoint,1,0.000,,FALSE,FALSE,FALSE
ignoring,1,0.000,,FALSE,FALSE,FALSE
initiated,1,0.000,,FALSE,FALSE,FALSE
fp1304profound,1,0.000,,FALSE,FALSE,FALSE
concepts,1,0.000,,FALSE,FALSE,FALSE
debunked,1,0.000,,FALSE,FALSE,FALSE
listening,1,0.000,,FALSE,FALSE,FALSE
guy,1,0.000,,FALSE,FALSE,FALSE
gold,1,0.000,,TRUE,FALSE,FALSE
#beavers,1,0.000,,FALSE,FALSE,FALSE
lessons4,1,0.000,,FALSE,FALSE,FALSE
#watermgmt,1,0.000,,FALSE,FALSE,FALSE
#drought,1,0.000,,FALSE,FALSE,FALSE
#floods,1,0.000,,FALSE,FALSE,FALSE
#beaverdams,1,0.000,,FALSE,FALSE,FALSE
#sediment,1,0.000,,FALSE,FALSE,FALSE
#carbonstorage,1,0.000,,FALSE,FALSE,FALSE
#soilmoisture,1,0.000,,FALSE,FALSE,FALSE
#wetlandsecosystems,1,0.000,,FALSE,FALSE,FALSE
#restoreecosystems,1,0.000,,FALSE,FALSE,FALSE
#beaverponds,1,0.000,,FALSE,FALSE,FALSE
#wildlifehabitat,1,0.000,,FALSE,FALSE,FALSE
terra,1,0.000,,FALSE,FALSE,FALSE
certh,1,0.000,,FALSE,FALSE,FALSE
organized,1,0.000,,FALSE,FALSE,FALSE
theodoridis,1,0.000,,FALSE,FALSE,FALSE
woods,1,0.000,,FALSE,FALSE,FALSE
greece,1,0.000,,FALSE,FALSE,FALSE
volunteers,1,0.000,,FALSE,FALSE,FALSE
act,1,0.000,,FALSE,FALSE,FALSE
properly,1,0.000,,TRUE,FALSE,FALSE
#letsplanttogether,1,0.000,,FALSE,FALSE,FALSE
tokayevkz,1,0.000,,FALSE,FALSE,FALSE
это,1,0.000,,FALSE,FALSE,FALSE
то,1,0.000,,FALSE,FALSE,FALSE
чего,1,0.000,,FALSE,FALSE,FALSE
у,1,0.000,,FALSE,FALSE,FALSE
нас,1,0.000,,FALSE,FALSE,FALSE
не,1,0.000,,FALSE,FALSE,FALSE
хватает,1,0.000,,FALSE,FALSE,FALSE
казахстане,1,0.000,,FALSE,FALSE,FALSE
больших,1,0.000,,FALSE,FALSE,FALSE
маленьких,1,0.000,,FALSE,FALSE,FALSE
на,1,0.000,,FALSE,FALSE,FALSE
местах,1,0.000,,FALSE,FALSE,FALSE
фонтанов,1,0.000,,FALSE,FALSE,FALSE
лавочек,1,0.000,,FALSE,FALSE,FALSE
отдыхов,1,0.000,,FALSE,FALSE,FALSE
точечных,1,0.000,,FALSE,FALSE,FALSE
застройках,1,0.000,,FALSE,FALSE,FALSE
спортивных,1,0.000,,FALSE,FALSE,FALSE
стадионов,1,0.000,,FALSE,FALSE,FALSE
детских,1,0.000,,FALSE,FALSE,FALSE
площадок,1,0.000,,FALSE,FALSE,FALSE
и,1,0.000,,FALSE,FALSE,FALSE
мест,1,0.000,,FALSE,FALSE,FALSE
для,1,0.000,,FALSE,FALSE,FALSE
выгула,1,0.000,,FALSE,FALSE,FALSE
животных,1,0.000,,FALSE,FALSE,FALSE
лучше,1,0.000,,FALSE,FALSE,FALSE
сохранить,1,0.000,,FALSE,FALSE,FALSE
expect,1,0.000,,FALSE,FALSE,FALSE
#planetaryboundaries,1,0.000,,FALSE,FALSE,FALSE
loose,1,0.000,,FALSE,TRUE,FALSE
alienate,1,0.000,,FALSE,TRUE,FALSE
seems,1,0.000,,FALSE,FALSE,FALSE
promising,1,0.000,,TRUE,FALSE,FALSE
predicting,1,0.000,,FALSE,FALSE,FALSE
invasive,1,0.000,,FALSE,TRUE,FALSE
#macrophytes,1,0.000,,FALSE,FALSE,FALSE
hydr_springer,1,0.000,,FALSE,FALSE,FALSE
#limnology,1,0.000,,FALSE,FALSE,FALSE
pollinators,1,0.000,,FALSE,FALSE,FALSE
trinidad,1,0.000,,FALSE,FALSE,FALSE
tobago,1,0.000,,FALSE,FALSE,FALSE
tim,1,0.000,,FALSE,FALSE,FALSE
dickson,1,0.000,,FALSE,FALSE,FALSE
savanna,1,0.000,,FALSE,FALSE,FALSE
resulting,1,0.000,,FALSE,FALSE,FALSE
nosixinntc,1,0.000,,FALSE,FALSE,FALSE
john,1,0.000,,FALSE,FALSE,FALSE
hribljan,1,0.000,,FALSE,FALSE,FALSE
jhribljan,1,0.000,,FALSE,FALSE,FALSE
unomaha,1,0.000,,FALSE,FALSE,FALSE
edu,1,0.000,,FALSE,FALSE,FALSE
takes,1,0.000,,FALSE,FALSE,FALSE
sped,1,0.000,,FALSE,FALSE,FALSE
transplanting,1,0.000,,FALSE,FALSE,FALSE
general,1,0.000,,FALSE,FALSE,FALSE
envision,1,0.000,,FALSE,FALSE,FALSE
dayton,1,0.000,,FALSE,FALSE,FALSE
department,1,0.000,,FALSE,FALSE,FALSE
conduct,1,0.000,,FALSE,FALSE,FALSE
mixed,1,0.000,,FALSE,FALSE,FALSE
mono,1,0.000,,FALSE,FALSE,FALSE
clonal,1,0.000,,FALSE,FALSE,FALSE
plantings,1,0.000,,FALSE,FALSE,FALSE
plantations,1,0.000,,FALSE,FALSE,FALSE
doe,1,0.000,,FALSE,FALSE,FALSE
aimed,1,0.000,,FALSE,FALSE,FALSE
maximizing,1,0.000,,FALSE,FALSE,FALSE
independent,1,0.000,,FALSE,FALSE,FALSE
occurrence,1,0.000,,FALSE,FALSE,FALSE
dynamics,1,0.000,,FALSE,FALSE,FALSE
isotopes,1,0.000,,FALSE,FALSE,FALSE
diet,1,0.000,,FALSE,FALSE,FALSE
w,1,0.000,,FALSE,FALSE,FALSE
modelled,1,0.000,,FALSE,FALSE,FALSE
certainty,1,0.000,,FALSE,FALSE,FALSE
occurs,1,0.000,,FALSE,FALSE,FALSE
pooling,1,0.000,,FALSE,FALSE,FALSE
terminologies,1,0.000,,FALSE,FALSE,FALSE
typologies,1,0.000,,FALSE,FALSE,FALSE
goal,1,0.000,,FALSE,FALSE,FALSE
accounts,1,0.000,,FALSE,FALSE,FALSE
stewardship,1,0.000,,FALSE,FALSE,FALSE
mother,1,0.000,,FALSE,FALSE,FALSE
deliberative,1,0.000,,FALSE,FALSE,FALSE
#stewardship,1,0.000,,FALSE,FALSE,FALSE
moefcc,1,0.000,,FALSE,FALSE,FALSE
ismailsabri60,1,0.000,,FALSE,FALSE,FALSE
rameswar_teli,1,0.000,,FALSE,FALSE,FALSE
pib_india,1,0.000,,FALSE,FALSE,FALSE
expert,1,0.000,,FALSE,FALSE,FALSE
#sustainablefoodproduction,1,0.000,,FALSE,FALSE,FALSE
#indigenousknowledge,1,0.000,,FALSE,FALSE,FALSE
reef_combo,1,0.000,,FALSE,FALSE,FALSE
steph_dagata,1,0.000,,FALSE,FALSE,FALSE
gamo,1,0.000,,FALSE,FALSE,FALSE
defccofficial,1,0.000,,FALSE,FALSE,FALSE
mib_india,1,0.000,,FALSE,FALSE,FALSE
marcuschua,1,0.000,,FALSE,FALSE,FALSE
amywestervelt,1,0.000,,FALSE,FALSE,FALSE
ultimately,1,0.000,,FALSE,FALSE,FALSE
little,1,0.000,,FALSE,FALSE,FALSE
done,1,0.000,,FALSE,FALSE,FALSE
insurers,1,0.000,,FALSE,FALSE,FALSE
won,1,0.000,,TRUE,FALSE,FALSE
unabated,1,0.000,,FALSE,FALSE,FALSE
happening,1,0.000,,FALSE,FALSE,FALSE
cscoug1,1,0.000,,FALSE,FALSE,FALSE
avirtual,1,0.000,,FALSE,FALSE,FALSE
symposium,1,0.000,,FALSE,FALSE,FALSE
sectoral,1,0.000,,FALSE,FALSE,FALSE
unintended,1,0.000,,FALSE,FALSE,FALSE
risks,1,0.000,,FALSE,TRUE,FALSE
particularly,1,0.000,,FALSE,FALSE,FALSE
oil,1,0.000,,FALSE,FALSE,FALSE
gas,1,0.000,,FALSE,FALSE,FALSE
melbourneweeds,1,0.000,,FALSE,FALSE,FALSE
vs,1,0.000,,FALSE,FALSE,FALSE
inherently,1,0.000,,FALSE,FALSE,FALSE
'good',1,0.000,,FALSE,FALSE,FALSE
'bad',1,0.000,,FALSE,FALSE,FALSE
nsw,1,0.000,,FALSE,FALSE,FALSE
pools,1,0.000,,FALSE,FALSE,FALSE
deadlines,1,0.000,,FALSE,FALSE,FALSE
22,1,0.000,,FALSE,FALSE,FALSE
equity,1,0.000,,FALSE,FALSE,FALSE
stuff,1,0.000,,FALSE,FALSE,FALSE
carlysagan,1,0.000,,FALSE,FALSE,FALSE
umairh,1,0.000,,FALSE,FALSE,FALSE
ones,1,0.000,,FALSE,FALSE,FALSE
curlyheckler,1,0.000,,FALSE,FALSE,FALSE
lentsjaak,1,0.000,,FALSE,FALSE,FALSE
kristiwelshies,1,0.000,,FALSE,FALSE,FALSE
bconnectedj,1,0.000,,FALSE,FALSE,FALSE
bidenhuffsgas,1,0.000,,FALSE,FALSE,FALSE
jimlikesbb,1,0.000,,FALSE,FALSE,FALSE
educatingtrump2,1,0.000,,FALSE,FALSE,FALSE
joe61832448,1,0.000,,FALSE,FALSE,FALSE
nitro5a,1,0.000,,FALSE,FALSE,FALSE
billparanoia,1,0.000,,FALSE,FALSE,FALSE
dedchoir,1,0.000,,FALSE,FALSE,FALSE
bishop_bbc,1,0.000,,FALSE,FALSE,FALSE
angryfleas,1,0.000,,FALSE,FALSE,FALSE
mannycarepublic,1,0.000,,FALSE,FALSE,FALSE
everclay1,1,0.000,,FALSE,FALSE,FALSE
pootdibou,1,0.000,,FALSE,FALSE,FALSE
jvangent1001,1,0.000,,FALSE,FALSE,FALSE
spa_2,1,0.000,,FALSE,FALSE,FALSE
david_a_fole,1,0.000,,FALSE,FALSE,FALSE
johnkarl128,1,0.000,,FALSE,FALSE,FALSE
earthone_13,1,0.000,,FALSE,FALSE,FALSE
visigir,1,0.000,,FALSE,FALSE,FALSE
justamanic2020,1,0.000,,FALSE,FALSE,FALSE
constsparty,1,0.000,,FALSE,FALSE,FALSE
dblcenturion78,1,0.000,,FALSE,FALSE,FALSE
ask_esq29,1,0.000,,FALSE,FALSE,FALSE
leighs_j,1,0.000,,FALSE,FALSE,FALSE
moon89535020,1,0.000,,FALSE,FALSE,FALSE
princesspbbaby,1,0.000,,FALSE,FALSE,FALSE
pamg8tr,1,0.000,,FALSE,FALSE,FALSE
chaosity8,1,0.000,,FALSE,FALSE,FALSE
danilawsen,1,0.000,,FALSE,FALSE,FALSE
fighterth,1,0.000,,FALSE,FALSE,FALSE
gaballots,1,0.000,,FALSE,FALSE,FALSE
tavennerkay,1,0.000,,FALSE,FALSE,FALSE
arbo89,1,0.000,,FALSE,FALSE,FALSE
first_lilith,1,0.000,,FALSE,FALSE,FALSE
jmdelga82664720,1,0.000,,FALSE,FALSE,FALSE
savedemocrcyplz,1,0.000,,FALSE,FALSE,FALSE
obiwanjbsmith,1,0.000,,FALSE,FALSE,FALSE
craighaley101,1,0.000,,FALSE,FALSE,FALSE
buddybad143,1,0.000,,FALSE,FALSE,FALSE
kirschted,1,0.000,,FALSE,FALSE,FALSE
onemoredog1,1,0.000,,FALSE,FALSE,FALSE
artyshouse,1,0.000,,FALSE,FALSE,FALSE
mmartalock,1,0.000,,FALSE,FALSE,FALSE
sethpetersonla,1,0.000,,FALSE,FALSE,FALSE
ladyb01427871,1,0.000,,FALSE,FALSE,FALSE
realmediavoices,1,0.000,,FALSE,FALSE,FALSE
nbcsports,1,0.000,,FALSE,FALSE,FALSE
legitimate,1,0.000,,FALSE,FALSE,FALSE
sentient,1,0.000,,FALSE,FALSE,FALSE
moral,1,0.000,,FALSE,FALSE,FALSE
status,1,0.000,,FALSE,FALSE,FALSE
dives,1,0.000,,FALSE,FALSE,FALSE
interconnected,1,0.000,,FALSE,FALSE,FALSE
uzy3l5shmn,1,0.000,,FALSE,FALSE,FALSE
pan_bes,1,0.000,,FALSE,FALSE,FALSE
wu,1,0.000,,FALSE,FALSE,FALSE
currently,1,0.000,,FALSE,FALSE,FALSE
serving,1,0.000,,FALSE,FALSE,FALSE
spatially,1,0.000,,FALSE,FALSE,FALSE
explicit,1,0.000,,FALSE,FALSE,FALSE
#togetherthoughtime,1,0.000,,FALSE,FALSE,FALSE
access,1,0.000,,FALSE,FALSE,FALSE
ucl,1,0.000,,FALSE,FALSE,FALSE
precision,1,0.000,,FALSE,FALSE,FALSE
unrivalled,1,0.000,,FALSE,FALSE,FALSE
defences,1,0.000,,FALSE,FALSE,FALSE
rapid,1,0.000,,TRUE,FALSE,FALSE
#restoration,1,0.000,,FALSE,FALSE,FALSE
coastlines,1,0.000,,FALSE,FALSE,FALSE
saltmarshben,1,0.000,,FALSE,FALSE,FALSE
ecsa,1,0.000,,FALSE,FALSE,FALSE
files,1,0.000,,FALSE,FALSE,FALSE
series,1,0.000,,FALSE,FALSE,FALSE
thursday,1,0.000,,FALSE,FALSE,FALSE
3rd,1,0.000,,FALSE,FALSE,FALSE
1pm,1,0.000,,FALSE,FALSE,FALSE
gmt,1,0.000,,FALSE,FALSE,FALSE
stocco,1,0.000,,FALSE,FALSE,FALSE
spoozinc,1,0.000,,FALSE,FALSE,FALSE
renewables,1,0.000,,FALSE,FALSE,FALSE
imo,1,0.000,,FALSE,FALSE,FALSE
sector,1,0.000,,FALSE,FALSE,FALSE
expanded,1,0.000,,FALSE,FALSE,FALSE
collection,1,0.000,,FALSE,FALSE,FALSE
dna,1,0.000,,FALSE,FALSE,FALSE
sequences,1,0.000,,FALSE,FALSE,FALSE
monitoring,1,0.000,,FALSE,FALSE,FALSE
closely,1,0.000,,FALSE,FALSE,FALSE
safe,1,0.000,,TRUE,FALSE,FALSE
themselves,1,0.000,,FALSE,FALSE,FALSE
principle,1,0.000,,FALSE,FALSE,FALSE
#ability,1,0.000,,FALSE,FALSE,FALSE
personal,1,0.000,,FALSE,FALSE,FALSE
spiritual,1,0.000,,TRUE,FALSE,FALSE
values,1,0.000,,FALSE,FALSE,FALSE
surveycircle,1,0.000,,FALSE,FALSE,FALSE
#valuingnature,1,0.000,,FALSE,FALSE,FALSE
#personalvalues,1,0.000,,FALSE,FALSE,FALSE
#spiritualvalues,1,0.000,,FALSE,FALSE,FALSE
#cultural,1,0.000,,FALSE,FALSE,FALSE
#survey,1,0.000,,FALSE,FALSE,FALSE
#surveycircle,1,0.000,,FALSE,FALSE,FALSE
candidates,1,0.000,,FALSE,FALSE,FALSE
fractions,1,0.000,,FALSE,FALSE,FALSE
cesarplazadc,1,0.000,,FALSE,FALSE,FALSE
researching,1,0.000,,FALSE,FALSE,FALSE
poverty,1,0.000,,FALSE,TRUE,FALSE
ranchi,1,0.000,,FALSE,FALSE,FALSE
leveraged,1,0.000,,FALSE,FALSE,FALSE
madhuver10,1,0.000,,FALSE,FALSE,FALSE
shall,1,0.000,,FALSE,FALSE,FALSE
speaking,1,0.000,,FALSE,FALSE,FALSE
45pm,1,0.000,,FALSE,FALSE,FALSE
'financial,1,0.000,,FALSE,FALSE,FALSE
mobilization,1,0.000,,FALSE,FALSE,FALSE
4th,1,0.000,,FALSE,FALSE,FALSE
thttps,1,0.000,,FALSE,FALSE,FALSE
www,1,0.000,,FALSE,FALSE,FALSE
virtualive,1,0.000,,FALSE,FALSE,FALSE
amc2022,1,0.000,,FALSE,FALSE,FALSE
jasmiinamilne,1,0.000,,FALSE,FALSE,FALSE
sharkyl,1,0.000,,FALSE,FALSE,FALSE
nope,1,0.000,,FALSE,FALSE,FALSE
psychological,1,0.000,,FALSE,FALSE,FALSE
sf,1,0.000,,FALSE,FALSE,FALSE
less,1,0.000,,FALSE,FALSE,FALSE
half,1,0.000,,FALSE,FALSE,FALSE
average,1,0.000,,FALSE,FALSE,FALSE
wp,1,0.000,,FALSE,FALSE,FALSE
briefcase,1,0.000,,FALSE,FALSE,FALSE
216,1,0.000,,FALSE,FALSE,FALSE
councils,1,0.000,,FALSE,FALSE,FALSE
#environmentalchallenges,1,0.000,,FALSE,FALSE,FALSE
#environmentalcrisis,1,0.000,,FALSE,FALSE,FALSE
appear,1,0.000,,FALSE,FALSE,FALSE
mn's,1,0.000,,FALSE,FALSE,FALSE
lands,1,0.000,,FALSE,FALSE,FALSE
nrri,1,0.000,,FALSE,FALSE,FALSE
applies,1,0.000,,FALSE,FALSE,FALSE
store,1,0.000,,FALSE,FALSE,FALSE
photo,1,0.000,,FALSE,FALSE,FALSE
vincent,1,0.000,,FALSE,FALSE,FALSE
ledvina,1,0.000,,FALSE,FALSE,FALSE
robertwiblin,1,0.000,,FALSE,FALSE,FALSE
told,1,0.000,,FALSE,FALSE,FALSE
expensive,1,0.000,,FALSE,TRUE,FALSE
175,1,0.000,,FALSE,FALSE,FALSE
compared,1,0.000,,FALSE,FALSE,FALSE
eg,1,0.000,,FALSE,FALSE,FALSE
physics,1,0.000,,FALSE,FALSE,FALSE
weather,1,0.000,,FALSE,FALSE,FALSE
abt,1,0.000,,FALSE,FALSE,FALSE
welfare,1,0.000,,FALSE,FALSE,FALSE
mind,1,0.000,,FALSE,FALSE,FALSE
rewild,1,0.000,,FALSE,FALSE,FALSE
keybiodiversity,1,0.000,,FALSE,FALSE,FALSE
inflection,1,0.000,,FALSE,FALSE,FALSE
point,1,0.000,,FALSE,FALSE,FALSE
brings,1,0.000,,FALSE,FALSE,FALSE
snoopdogg,1,0.000,,FALSE,FALSE,FALSE
permaculture,1,0.000,,FALSE,FALSE,FALSE
organize,1,0.000,,FALSE,FALSE,FALSE
carnival,1,0.000,,FALSE,FALSE,FALSE
cruiseliner,1,0.000,,FALSE,FALSE,FALSE
rock,1,0.000,,FALSE,FALSE,FALSE
pandemic,1,0.000,,FALSE,FALSE,FALSE
prices,1,0.000,,FALSE,FALSE,FALSE
install,1,0.000,,FALSE,FALSE,FALSE
seaweed,1,0.000,,FALSE,FALSE,FALSE
arrays,1,0.000,,FALSE,FALSE,FALSE
fuels,1,0.000,,FALSE,FALSE,FALSE
run,1,0.000,,FALSE,FALSE,FALSE
tracked,1,0.000,,FALSE,FALSE,FALSE
unep,1,0.000,,FALSE,FALSE,FALSE
fao,1,0.000,,FALSE,FALSE,FALSE
acts,1,0.000,,FALSE,FALSE,FALSE
filter,1,0.000,,FALSE,FALSE,FALSE
medium,1,0.000,,FALSE,FALSE,FALSE
antibiotics,1,0.000,,FALSE,FALSE,FALSE
fight,1,0.000,,FALSE,FALSE,FALSE
powerful,1,0.000,,TRUE,FALSE,FALSE
counter,1,0.000,,FALSE,FALSE,FALSE
states',1,0.000,,FALSE,FALSE,FALSE
visions,1,0.000,,FALSE,FALSE,FALSE
territories,1,0.000,,FALSE,FALSE,FALSE
homogeneous,1,0.000,,FALSE,FALSE,FALSE
monoculture,1,0.000,,FALSE,FALSE,FALSE
checking,1,0.000,,FALSE,FALSE,FALSE
lacandona,1,0.000,,FALSE,FALSE,FALSE
zone,1,0.000,,FALSE,FALSE,FALSE
bczl,1,0.000,,FALSE,FALSE,FALSE
chapas,1,0.000,,FALSE,FALSE,FALSE
deserved,1,0.000,,FALSE,FALSE,FALSE
functions,1,0.000,,FALSE,FALSE,FALSE
arne,1,0.000,,FALSE,FALSE,FALSE
körtzinger,1,0.000,,FALSE,FALSE,FALSE
#projectreebus,1,0.000,,FALSE,FALSE,FALSE
oceanic,1,0.000,,FALSE,FALSE,FALSE
eddies,1,0.000,,FALSE,FALSE,FALSE
prove,1,0.000,,FALSE,FALSE,FALSE
zu,1,0.000,,FALSE,FALSE,FALSE
ermgassen,1,0.000,,FALSE,FALSE,FALSE
nora_europe,1,0.000,,FALSE,FALSE,FALSE
cf_conf,1,0.000,,FALSE,FALSE,FALSE
william,1,0.000,,FALSE,FALSE,FALSE
echoing,1,0.000,,FALSE,FALSE,FALSE
infographic,1,0.000,,FALSE,FALSE,FALSE
debate,1,0.000,,FALSE,FALSE,FALSE
bdxsciencesagro,1,0.000,,FALSE,FALSE,FALSE
#model,1,0.000,,FALSE,FALSE,FALSE
#design,1,0.000,,FALSE,FALSE,FALSE
#farmers,1,0.000,,FALSE,FALSE,FALSE
#training,1,0.000,,FALSE,FALSE,FALSE
discussed,1,0.000,,FALSE,FALSE,FALSE
enroll,1,0.000,,FALSE,FALSE,FALSE
agroecology,1,0.000,,FALSE,FALSE,FALSE
semester,1,0.000,,FALSE,FALSE,FALSE
english,1,0.000,,FALSE,FALSE,FALSE
#diversitymdpi,1,0.000,,FALSE,FALSE,FALSE
#salt,1,0.000,,FALSE,FALSE,FALSE
marsh,1,0.000,,FALSE,FALSE,FALSE
res,1,0.000,,FALSE,FALSE,FALSE
storing,1,0.000,,FALSE,FALSE,FALSE
biodiversitysos,1,0.000,,FALSE,FALSE,FALSE
tiagodo81995279,1,0.000,,FALSE,FALSE,FALSE
istecnico,1,0.000,,FALSE,FALSE,FALSE
opinions,1,0.000,,FALSE,FALSE,FALSE
optimising,1,0.000,,FALSE,FALSE,FALSE
summers,1,0.000,,FALSE,FALSE,FALSE
whangārei,1,0.000,,FALSE,FALSE,FALSE
harvest,1,0.000,,FALSE,FALSE,FALSE
homegrown,1,0.000,,FALSE,FALSE,FALSE
lower,1,0.000,,FALSE,FALSE,FALSE
feedbacks,1,0.000,,FALSE,FALSE,FALSE
dtu,1,0.000,,FALSE,FALSE,FALSE
aqua,1,0.000,,FALSE,FALSE,FALSE
eutrophication,1,0.000,,FALSE,FALSE,FALSE
waters,1,0.000,,FALSE,FALSE,FALSE
mattspalter,1,0.000,,FALSE,FALSE,FALSE
duck,1,0.000,,FALSE,FALSE,FALSE
didn,1,0.000,,FALSE,FALSE,FALSE
educate,1,0.000,,FALSE,FALSE,FALSE
em,1,0.000,,FALSE,FALSE,FALSE
megafauna,1,0.000,,FALSE,FALSE,FALSE
noise,1,0.000,,FALSE,TRUE,FALSE
media,1,0.000,,FALSE,FALSE,FALSE
#landuse,1,0.000,,FALSE,FALSE,FALSE
common,1,0.000,,FALSE,FALSE,FALSE
foglia,1,0.000,,FALSE,FALSE,FALSE
basin,1,0.000,,FALSE,FALSE,FALSE
marche,1,0.000,,FALSE,FALSE,FALSE
elisa,1,0.000,,FALSE,FALSE,FALSE
morri,1,0.000,,FALSE,FALSE,FALSE
riccardo,1,0.000,,FALSE,FALSE,FALSE
santolini,1,0.000,,FALSE,FALSE,FALSE
writing,1,0.000,,FALSE,FALSE,FALSE
thermodynamics,1,0.000,,FALSE,FALSE,FALSE
whales,1,0.000,,FALSE,FALSE,FALSE
art,1,0.000,,FALSE,FALSE,FALSE
genesis,1,0.000,,FALSE,FALSE,FALSE
cited,1,0.000,,FALSE,FALSE,FALSE
climatexcrypto,1,0.000,,FALSE,FALSE,FALSE
distorcean,1,0.000,,FALSE,FALSE,FALSE
newatlantisdao,1,0.000,,FALSE,FALSE,FALSE
openforest_,1,0.000,,FALSE,FALSE,FALSE
parallel,1,0.000,,FALSE,FALSE,FALSE
tract,1,0.000,,FALSE,FALSE,FALSE
mrv,1,0.000,,FALSE,FALSE,FALSE
según,1,0.000,,FALSE,FALSE,FALSE
investigaciones,1,0.000,,FALSE,FALSE,FALSE
proyecto,1,0.000,,FALSE,FALSE,FALSE
intensification,1,0.000,,FALSE,FALSE,FALSE
chile,1,0.000,,FALSE,FALSE,FALSE
dirigido,1,0.000,,FALSE,FALSE,FALSE
por,1,0.000,,FALSE,FALSE,FALSE
investigador,1,0.000,,FALSE,FALSE,FALSE
#vccb,1,0.000,,FALSE,FALSE,FALSE
juanluiscelis,1,0.000,,FALSE,FALSE,FALSE
presencia,1,0.000,,FALSE,FALSE,FALSE
rayadito,1,0.000,,FALSE,FALSE,FALSE
viñedos,1,0.000,,FALSE,FALSE,FALSE
contribuye,1,0.000,,FALSE,FALSE,FALSE
plagas,1,0.000,,FALSE,FALSE,FALSE
outlines,1,0.000,,FALSE,FALSE,FALSE
six,1,0.000,,FALSE,FALSE,FALSE
options,1,0.000,,FALSE,FALSE,FALSE
blending,1,0.000,,FALSE,FALSE,FALSE
private,1,0.000,,FALSE,FALSE,FALSE
proposes,1,0.000,,FALSE,FALSE,FALSE
finance,1,0.000,,FALSE,FALSE,FALSE
miiikekorte,1,0.000,,FALSE,FALSE,FALSE
nyc311,1,0.000,,FALSE,FALSE,FALSE
poison,1,0.000,,FALSE,TRUE,FALSE
ivy,1,0.000,,FALSE,FALSE,FALSE
contact,1,0.000,,FALSE,FALSE,FALSE
actually,1,0.000,,FALSE,FALSE,FALSE
farmland,1,0.000,,FALSE,FALSE,FALSE
vilicus,1,0.000,,FALSE,FALSE,FALSE
nationally,1,0.000,,FALSE,FALSE,FALSE
recognized,1,0.000,,FALSE,FALSE,FALSE
dryland,1,0.000,,FALSE,FALSE,FALSE
montana,1,0.000,,FALSE,FALSE,FALSE
wealth,1,0.000,,FALSE,FALSE,FALSE
depleted,1,0.000,,FALSE,FALSE,FALSE
#cwon2021,1,0.000,,FALSE,FALSE,FALSE
#wealthaccounting,1,0.000,,FALSE,FALSE,FALSE
effort,1,0.000,,FALSE,FALSE,FALSE
uncovered,1,0.000,,FALSE,FALSE,FALSE
throughout,1,0.000,,FALSE,FALSE,FALSE
sussex_ifca,1,0.000,,FALSE,FALSE,FALSE
district,1,0.000,,FALSE,FALSE,FALSE
strip,1,0.000,,FALSE,FALSE,FALSE
selsey,1,0.000,,FALSE,FALSE,FALSE
brighton,1,0.000,,FALSE,FALSE,FALSE
